,Datetime,Tweet Id,Text,Username
98,2022-03-02 08:34:22+00:00,1498939760462630913,"¡Empezamos el 21 de marzo en #Sevilla! No te puedes perder este taller de empleabilidad con el que arrancamos 🚀 Entradas: https://t.co/91M74qEah2
📅Hoy a las 19h
📍C/Isabela 1, Sevilla
@ENCamaraSevilla https://t.co/euWktCKqYp",TheBridge_Tech
99,2022-02-28 10:49:52+00:00,1498249085337444355,"Toma contacto con el #marketingdigital de la mano de @TheBridge_Tech. Aprende a usar el contenido, el email, las redes sociales y la publicidad digital en este taller impartido por @jpereznavarrete📝

📅Jueves 3 de marzo, 18-19h (online)

#EventoDeLaSemana  #masterclass #MyNews",MyNews_es
100,2022-02-28 08:23:30+00:00,1498212250481483778,Gracias @insidezeusdata y @vicencf por la jornada formativa ¡Fue toda una experiencia para nuestros alumnos de #Valencia! 🤗 https://t.co/CCJh9DGB2f,TheBridge_Tech
101,2022-02-25 13:15:24+00:00,1497198545333624832,"Nuestro PMO @vicencf da una clase a los alumnos de @TheBridge_Tech  en nuestras instalaciones 🚀

#bigdata #data #education https://t.co/jiskmovU0m",insidezeusdata
102,2022-02-25 11:02:36+00:00,1497165125752664112,"¡#Datascientist mirad esto! ⚽🏃 Cómo @LaLiga utiliza el dato y la inteligencia artificial (IA) para predecir cuáles son las mejores fechas para celebrar partidos, monitorizar la venta de entradas... ¡Interesante conocer su filial @LaLigaTech! https://t.co/HrEwHLEivh
#datascience",TheBridge_Tech
103,2022-02-25 07:59:12+00:00,1497118969236377601,¡Gracias a vosotros! Los alumnos se llevaron grandes consejos y una visión del mercado laboral en profesiones #tech desde la perspectiva de #seleccion y #recruitment 🤩 @PagePersonnelES @michaelpage_es https://t.co/GaG9M8PTOA,TheBridge_Tech
104,2022-02-24 15:13:05+00:00,1496865773582696449,"Hace unos días, nuestras compañeras Inés Bdiri y Alba Calvo estuvieron en la Aceleradora de Talento digital @TheBridge_Tech para contar a sus alumnos las ""best practices"" en la búsqueda de empleo y ¡fue un éxito! 👏

¡Gracias a todos los asistentes!🙌 https://t.co/JLvRI7z6Ti",michaelpage_es
105,2022-02-22 15:12:12+00:00,1496140777529004033,"Si veis estos carteles por Sevilla, SÍ, SOMOS NOSOTROS! Aterrizamos en marzo con los #bootcamps en #DataScience y #DesarrolloWebFullStack ¡Pide información sin compromiso! En colaboración con @ENCamaraSevilla y @camaradesevilla 👍 https://t.co/V8mmlFAlEc https://t.co/JUOBlK4F7V",TheBridge_Tech
106,2022-02-22 07:20:00+00:00,1496021941483802630,"📢¡Última semana!
Aún puedes solicitar una de las becas que otorgamos junto a @IndraCompany para la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 💻

💻10 #becas dirigidas a personas con #discapacidad con formaciones #STEM 📲 https://t.co/ubL3Gyg3Gl https://t.co/yHUvz4zCXG",FUniversia
107,2022-02-21 10:43:12+00:00,1495710690950193155,"¡Nuevos eventos para febrero y marzo! Talleres sobre #IA, #marketingdigital #empleabilidad, #ciber, #datascience ¡No te los pierdas e inscríbete! ⬇️ https://t.co/bSsTjrDH8l https://t.co/4b1jxJmMLO",TheBridge_Tech
108,2022-02-19 15:18:18+00:00,1495055146769915908,Yo he caído en el bootcamp de Data science de @TheBridge_Tech en madrid. Si valor agregado consiste en presionarte para que aprendas por tu cuenta. Si no aprendes es tú culpa porque su método es muy sólido. Aunque se queje el 50% de la clase. https://t.co/g892EydfYy,soyelsimo
109,2022-02-18 10:57:48+00:00,1494627201794428930,¿Aún no has solicitado tu beca para el #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech? Si tienes #discapacidad y una formación universitaria #STEM puedes recibir una de las 10 becas de @IndraCompany y @FUniversia 📲¡Inscríbete ya! https://t.co/wYjp06QE9c https://t.co/bLDY1DVOKa,IndraCompany
110,2022-02-15 17:32:04+00:00,1493639257587601413,Presentando nuestra 2ª edición del Programa de Mentoring de forma presencial en @TheBridge_Tech. Encantadas con la asistencia y el apoyo de nuestros mentores y mentees 🙂🙂 Muchas gracias!! #womenincyber #W4C https://t.co/JcPYHB5Aze,Women4Cyber_SP
111,2022-02-13 19:38:48+00:00,1492946377290178564,@peritecno @jcgalindo_ @Women4Cyber_SP @TheBridge_Tech @bbva @sanitas @unicc_ict @EduvigisOrtiz @tima_soni Qué pena no poder asistir de manera presencial y poder conocer al resto de mentores y mentees,AIBot_CdH
112,2022-02-12 17:51:40+00:00,1492557029046632448,@uxbs_podcast El bootcamp de @TheBridge_Tech,soyuxpuntocom
113,2022-02-11 10:38:26+00:00,1492085613713141760,"Hoy se celebra VLC Tech Women con motivo del #DiaDeLaMujeryLaNiñaEnLaCiencia, un evento en el que se hablará de inteligencia artificial, datos y el futuro de la mujer en la tecnología @AcmUpv @AcmWUpv https://t.co/OhDBKHnsQQ ¡Promete ser muy interesante!👩‍💻",TheBridge_Tech
114,2022-02-10 15:50:18+00:00,1491801710729195524,"Sevilla está llena de talentos digitales por descubrir ¿te animas a conocer las profesiones del futuro?🧑‍💻Ven al taller y conoce de la mano de @pagepersonnel los perfiles más demandados ¡Saca tus entradas!👉 2 de marzo, 19h. https://t.co/5UMpplARdX",TheBridge_Tech
115,2022-02-08 10:42:03+00:00,1490999359579643909,¡Feliz martes porque podemos anunciar que los Proptech Thursdays aterrizan en Madrid el 3 de marzo! 🎉Hemos creado estos eventos mensuales con la colaboración de @apicatalunya  y @TheBridge_Tech  y podéis reservar vuestras entradas en este enlace: https://t.co/cHFFfDUA9Z,TheFringeLABS
116,2022-02-08 09:00:22+00:00,1490973768667512835,"Aún puedes solicitar una de las becas que otorgamos junto a @IndraCompany para la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 💻

Son 10 #becas dirigidas a personas con #discapacidad con formaciones #STEM 📲 https://t.co/ubL3GyycUt https://t.co/KAzkvXPFkY",FUniversia
117,2022-02-06 21:01:55+00:00,1490430578633674756,"Muchas ganas de hablar este martes con alumnos de @TheBridge_Tech acerca de como hacemos #DataScience #MachineLearning en Decathlon
https://t.co/asAw5W6uht https://t.co/4HOtEnbx7P",antoniolopezg
118,2022-02-03 14:49:57+00:00,1489249806249644040,Automatización y el Covid-19 en el horizonte del nuevo trabajador https://t.co/aA3d4D199h #TalentoProfesional #TheBridge #Automatizacion @thebridge_tech,zoomtecnochile
119,2022-02-03 10:18:12+00:00,1489181416818724864,"¡Nos visita @DecathlonES ! Si te interesa la ciencia de datos y cómo se aplica a proyectos reales ¡Apúntate al evento! 👇 El 8 de febrero a las 17.30h 😉
#datascience #bestpractice #freeevent
https://t.co/pXyFXll3fa",TheBridge_Tech
120,2022-02-02 09:47:00+00:00,1488811177928921089,"Cada vez se habla más de las ""soft skills"" y de lo importante que son para aplicar a posiciones tecnológicas ¡Descubre cuáles son en nuestro evento ""Soft Skills en tiempos de robots""! Saca tu entrada 👇
https://t.co/PfcDscwDtP",TheBridge_Tech
121,2022-02-01 16:40:00+00:00,1488552725113618439,"🔥 ¡Impulsa tu carrera profesional con los nuevos #BootCamps de la @encamarasevilla!

✅Participa en el #OpenDay de los Bootcamps🚀 de Data Science y Desarrollo Web Full Stack con @TheBridge_Tech.

Más información en ⤵

https://t.co/CspTlfsJR8 https://t.co/ModB2H17pc",camaradesevilla
122,2022-01-31 15:08:09+00:00,1488167222979801095,"Aún puedes solicitar una de las becas que otorgamos junto a @FUniversia para la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 💻
Son 10 #becas dirigidas a personas con #discapacidad con formaciones #STEM 📲 https://t.co/wYjp06QE9c https://t.co/OYCENTaRMr",IndraCompany
123,2022-01-27 08:33:56+00:00,1486618465909854214,"@kenia913 @_JorgeSLL_ @ChemaCorbacho @InesSainzOf @CHANCE_es @TheBridge_Tech No es así. Hay una carrera universitaria llamada Ciencia de Datos y también postgrados, pero lo que ha hecho ella es un curso de 15 semanas que no require tener estudios previos, el único requisito haber cumplido 18 años… 15 semanas de curso y se autodefine como “Científica” 🤦🏻‍♀️",pumuckey
124,2022-01-26 18:00:00+00:00,1486398530243735553,"👏 @FUniversia, @IndraCompany y @TheBridge_Tech ponen en marcha programa de formación tecnológica gratuita para personas con discapacidad.

Lee más aquí 👉 https://t.co/8S1QiTK66I https://t.co/I2gFpUMUnG",SoyValor
125,2022-01-25 12:04:30+00:00,1485946677194371074,"📰@UniversiaES, @IndraCompany i @TheBridge_Tech signen un acord per a engegar un programa de #beques dirigit a persones amb discapacitat que compten amb estudis #STEM, als quals donaran accés a un bootcamp d'aprenentatge en Desenvolupament Web Full-stack

https://t.co/dd3G8smkNU https://t.co/kwtYcCiyBV",AssociacioACEC
126,2022-01-24 11:54:42+00:00,1485581825401577472,"¡Open Day Sevilla! Asiste al evento y conoce más sobre los bootcamps de #DataScience y #DesarrolloWebFullStack en nuestra nueva sede en la @ENCamaraSevilla @camaradesevilla ¿Estás pensando en acelerar tu carrera digital?

👩‍💻Saca ya tus entradas🚀https://t.co/j6mTRz4NDB",TheBridge_Tech
127,2022-01-22 10:16:00+00:00,1484832209567551489,"¡Inside The Bridge! ¡Emoción a flor de piel! Así reacciona Miriam Sánchez, la profe de UX/UI a los #proyectosfinales de los alumnos ¡Se puede decir que ya son UX/UI Designers! 😆

#uxui #bootcamp #clases #motivacion #palabrasraras https://t.co/bU5ZaGcTPV",TheBridge_Tech
128,2022-01-21 11:00:02+00:00,1484480904030523394,"Junto con @IndraCompany lanzamos 10 becas destinadas a la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 💻
Estas becas están dirigidas a personas con #discapacidad que cuenten con formaciones #STEM 
📅Hasta el 28/02
📲 https://t.co/ubL3GyxF4V https://t.co/UP09YF3eb9",FUniversia
129,2022-01-21 10:22:41+00:00,1484471502586138629,"Junto a @FUniversia otorgamos 10 becas destinadas a la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 
💻 Estas becas están dirigidas a personas con #discapacidad con formaciones #STEM  
📅Hasta el 28/02 https://t.co/wYjp06QE9c https://t.co/qb8rHZOxtG https://t.co/uIIWUf5IZH",IndraCompany
130,2022-01-21 09:47:17+00:00,1484462596065574914,Hoy tenemos reto de tripulaciones @TheBridge_Tech Un día muy especial para todos! Enhorabuena a todos los alumnos que se gradúan hoy. https://t.co/f0nCFK8asz,diegodl
131,2022-01-20 10:54:42+00:00,1484117172494475265,"Nuevo evento🤩""La Inteligencia Artificial y la Ley: lo que hay y lo que viene"" a cargo de @rayadvd

📆25 de enero en @TheBridge_Tech

¡Saca ya tus entradas!🎟️https://t.co/EG7QBigIgJ

#ResponsibleAI #AILaw #Compliance @nodosenlared 
@josepcurto",TheBridge_Tech
132,2022-01-19 16:20:41+00:00,1483836824279818241,"El claustro de #DataScience de @TheBridge_Tech ha creado este ""escalofriante"" vídeo haciendo uso de Inteligencia Artificial con motivo del tema del #DesafíodeTripulaciones sobre la protección de las marcas ¡Alumnos y famosos se mezclan en este ejercicio de #deepface! #IA 🤯 https://t.co/3Eg8WYfV2p",TheBridge_Tech
133,2022-01-19 09:45:15+00:00,1483737308553789445,"La directora de #ciberseguridad de @siemens @NataliaOropezaG  aboga por una sólida estrategia de ciberseguridad de manera proactiva, y no reaccionar ""tras haber tenido un ataque o una auditoría interna, instalando algunas medidas aquí y allí""⚔️ #Checkitout
https://t.co/3ZXCwOU8pT",TheBridge_Tech
134,2022-01-18 16:02:13+00:00,1483469787078533123,"Del periodismo al marketing digital 🤸 esta es la historia de Blanca Gómez y su experiencia cursando el #bootcamp de #DigitalMarketingOps en @TheBridge_Tech ¡Dale al ▶! 

#digitaltalent #aceleratucarrera https://t.co/sU5Ogt3xGn",TheBridge_Tech
135,2022-01-12 19:03:03+00:00,1481340966866989063,"Ciclo de Conferencias sobre Inteligencia Artificial Responsable curso 21-22:
""La Inteligencia Artificial y la Ley: lo que hay y lo que viene"" a cargo de @rayadvd 
El 25 de enero, en @TheBridge_Tech info: https://t.co/Zyvxg8uLb0 #ResponsibleAI #AILaw #Compliance | Cc @josepcurto https://t.co/ZqomfcYZ8j",nodosenlared
136,2022-01-09 17:23:02+00:00,1480228635294449667,Me encantaría saber que les enseñan sobre estadística en el super curso de data science de @TheBridge_Tech,ing_titiritero
137,2022-01-08 12:10:46+00:00,1479787660910768132,"@cbusquets Hola, @TheBridge_Tech te da la opción de pagar una vez consigues trabajo. @uxerschool también te da opciones de pago. En mi opinión son los dos top de Madrid",cmarchena
138,2022-01-05 08:00:01+00:00,1478637395289378817,"¿Quieres formarte en una de las profesiones que más futuro tienen en la actualidad?
Acuerdo entre @camaradesevilla y @TheBridge_Tech 
https://t.co/RyKjNHm0AE
#pymes #autonómos #emprendedores #Sevilla
#Actualidad #Noticias #NoticiasHoy",pymesmagazine
139,2021-12-27 11:46:49+00:00,1475432979925278723,¿Quieres crear una #startup ? ¿Estás perdido en el mundo de los socios? ➡Nuevo evento de formación para emprendedores sobre #pactosdesocios impartido por @Letslawfirm ¡Evento online y gratuito! Apúntate ya 12 ene 17.30h👩‍💻 https://t.co/pNQyu844fb https://t.co/eM18tiU80S,TheBridge_Tech
140,2021-12-22 15:09:57+00:00,1473672163571998748,"Próxima parada📍Sevilla ¡Los #bootcamps de @TheBridge_Tech llegan a la ciudad de la mano de @ENCamaraSevilla! El 21 de marzo empezamos con #DataScience y #DesarrolloWebFullStack 🙌 

Infórmate en https://t.co/V8mmlFAlEc

#sevilla #digitaltalent #aceleratucarrera @camaradesevilla https://t.co/6D8GlYkKwX",TheBridge_Tech
141,2021-12-22 11:41:40+00:00,1473619743454203910,"La @camaradesevilla y @TheBridge_Tech firma un acuerdo para propiciar el aumento de la #empleabilidad y reducir la brecha digital en #Andalucía, a través de #Bootcamps 🚀 especializados que ofrece @ENCamaraSevilla 🔝.

Más información en ⤵️

https://t.co/2BhrDKephp https://t.co/B3JdX9J49q",camaradesevilla
142,2021-12-14 08:29:37+00:00,1470672309719646210,@AlonsoVcr96 Le hemos escrito un DM 😉,TheBridge_Tech
143,2021-12-14 03:17:12+00:00,1470593689554722816,"@TheBridge_Tech Hola, una pregunta. No pude asistir a este evento y me interesa. Me pueden compartir grabación o algún resumen? me interesa mucho porque soy estudiante y esta charla se me hace genial. Aunque sea un resumen que tengan a mano. Pongo foto https://t.co/gQ45CiCI6u",AlonsoVcr96
144,2021-12-13 10:14:08+00:00,1470336227324973057,☃️Winter is coming... Refúgiate en el conocimiento de la mano de los eventos gratuitos de @TheBridge_Tech 👩‍💻¡Un montón de talleres para aprender y una oportunidad para conocer de cerca lo que hacemos! Inscríbete ya👉https://t.co/33sWyP85sA https://t.co/9KXb8OxuuI,TheBridge_Tech
145,2021-12-12 18:59:03+00:00,1470105937281265664,@Josune44377694 @InesSainzOf @ChemaCorbacho @CHANCE_es @TheBridge_Tech https://t.co/Nqrv7y9TwV,Good_Mannersss
146,2021-12-12 07:44:02+00:00,1469936064332713986,@Good_Mannersss @InesSainzOf @ChemaCorbacho @CHANCE_es @TheBridge_Tech Te ríes tu solo de tu carencia de argumentos? Solo sabéis insultar y menospreciar. Vais a ser muy útiles a la dictadura en ciernes que nos va a tocar vivir,Josune44377694
147,2021-12-10 12:46:25+00:00,1469287386442080269,"El próximo martes, 14 de diciembre, cerramos el Ciclo de Conferencias sobre #ResponsibleAI en @TheBridge_Tech con ""Drift: pérdida de rendimiento en sistemas de ML""
Más info: https://t.co/RXwX3Glnzm 
Crédito imagen: @EvidentlyAI https://t.co/Y77sXjYtvn",nodosenlared
148,2021-12-08 22:00:55+00:00,1468702156148678661,"@kike_mep @aevidevs @TheBridge_Tech Yo por la tarde tengo un examen y me voy a perder la presentación de @aevidevs , pero la obligación es la obligación 😭😭😭",dosmildiez
149,2021-12-08 21:18:42+00:00,1468691532358291461,@kike_mep @TheBridge_Tech Ese juez molón y los jueguitos chulos de las #AyudasAEVI 🔥,aevidevs
150,2021-12-08 21:14:40+00:00,1468690517525471232,"Mañana a primera hora tengo que evaluar unos jueguitos de @aevidevs y luego seguir con el trabajo final de mi Bootcamp en @TheBridge_Tech 

Por la tarde dentista…",kike_mep
151,2021-12-08 16:06:00+00:00,1468612835995308034,Nos llena de orgullo y satisfacción la súper App que han creado nuestros profes y alumnos para #joytotheworld2021 ¿Cómo funciona? Escaneas un código QR y por arte de magia los personajes aparecerán ante ti gracias a la realidad aumentada ¡Mola mucho!🎄 https://t.co/67UXpyevlN https://t.co/oCz5FtXpWB,TheBridge_Tech
152,2021-12-08 08:01:40+00:00,1468490952297918467,"@ChemaCorbacho @InesSainzOf @CHANCE_es @TheBridge_Tech Ni antes, ni después.",alelalex
153,2021-12-07 08:24:29+00:00,1468134306237321218,"State of European Tech 2021 | ""Talent acquisition tops the list of challenges for founders, alongside fundraising"" https://t.co/odUs5fIN2M Cc: @TheBridge_Tech",nodosenlared
154,2021-12-03 18:25:11+00:00,1466835926307549193,"The Bridge (@TheBridge_Tech) y Women4Cyber Spain (@Women4Cyber_SP), por la inclusión de las #mujeres en el mundo de la #ciberseguridad https://t.co/MjCsG2rDEy Un sector que sigue implementando la oferta de #empleo. https://t.co/GqQSRpi6uL",anna_conte
155,2021-12-03 10:55:20+00:00,1466722714379509762,"Hoy con motivo del #DiaInternacionalDiscapacidad os compartimos las Wep Apps accesibles que crearon los alumnos en uno de los últimos #DesafíosDeTripulaciones ⚔️Un reto todavía a superar, ya que muchas webs presentan problemas de #accesibilidad #accesibilidadweb 📲 https://t.co/S6MGI9SjuF",TheBridge_Tech
156,2021-12-02 07:28:43+00:00,1466308330763296768,"Genial workshop sobre TDD el realizado por parte de @MercadonaTech ayer, nos lo pasamos genial, aprendimos TDD y todo el mundo acabo contentísimo con las cañas y networking. Muchas gracias a @TheBridge_Tech por cedernos el espacio para realizarlo. https://t.co/QleXn5TKCf",MadridDjangoUG
157,2021-12-01 19:35:59+00:00,1466128967350554624,Taller in progress 💪🏻💪🏻💪🏻 @MercadonaTech @TheBridge_Tech https://t.co/yzwAcrYb0p,MadridDjangoUG
158,2021-12-01 18:24:54+00:00,1466111078295875585,En el Taller de @MercadonaTech sobre TDD aplicado al desarrollo API ¡Nos metemos de lleno en la materia!💻 💪 #desarrolloweb #fullstack #Django https://t.co/N8LVEKnq8W,TheBridge_Tech
159,2021-12-01 15:24:39+00:00,1466065714972872712,"Ayer coincidiendo con el #DíadelaCiberseguridad firmamos un acuerdo de colaboración con @Women4Cyber_SP para seguir fomentando la presencia de mujeres en profesiones digitales📸Junto a la promo Part-time del #bootcamp de Ciberseguridad, en la que hay 5 mujeres 🙌 https://t.co/uPb7ROYN6S",TheBridge_Tech
160,2021-12-01 13:19:46+00:00,1466034288462340099,"@EmilioMarioRod1 Gracias @EmilioMarioRod1😊Todos nos hemos sentido perdidos a la hora de buscar empleo, qué pasos seguir o si la decisión que tomamos al optar por una formación u otra es la correcta ¡Ánimo, ya sea si te lanzas a la búsqueda de empleo o eliges darle un empujón a tu formación! 🚀",TheBridge_Tech
161,2021-12-01 12:58:37+00:00,1466028966515466247,Estoy en la charla de @TheBridge_Tech sobre que hacer cuando te has graduado y está siendo muy interesante! La verdad es que me siento identificado con algunos de los ejemplos que están dando 😁,EmilioMarioRod1
162,2021-12-01 11:51:16+00:00,1466012018117386241,"@TheBridge_Tech @LegalHackersMAD @crisvillasante @sergiocm Gracias a vosotros, @TheBridge_Tech , por ser tan fantásticos anfitriones. 40 personas en persona y más de 80 online que nos sentimos como en casa!",derechopractico
163,2021-12-01 10:32:17+00:00,1465992140551512070,Viajamos a Extremadura para participar en la mesa de debate sobre transformación digital y formación de @Forbes_es ¡Un placer poder contar lo que hacemos y mostrar la visión de @ikerarceseco CEO de @TheBridge_Tech ! #ReinventingExtremadura https://t.co/7lOvQoBLZy,TheBridge_Tech
164,2021-12-01 09:02:24+00:00,1465969519390871552,"Una auténtica masterclass la que vivimos ayer con @LegalHackersMAD sobre los modelos de criptomonedas #NFT. Gracias @crisvillasante @sergiocm y Pedro Méndez de Vigo por el debate y a @derechopractico por colaborar en este tipo de charlas👏🪙

#eventos #criptomonedas https://t.co/VcHUQOWqH2",TheBridge_Tech
165,2021-12-01 06:55:55+00:00,1465937687047811075,"@TrabajarEuropa Pues no tenía ni idea de quién era, ni de que ha sido miss España. He curioseado un pelín y me he encontrado con esto.

https://t.co/0sKJ5J5x8m

No sé si a @TheBridge_Tech le habrá hecho mucha gracia ver a una exalumna incitando a la no vacunación con análisis erróneos.",Er__Tato
166,2021-11-30 20:13:30+00:00,1465776018678034439,@InesSainzOf @ChemaCorbacho @CHANCE_es @TheBridge_Tech El mundo de crear mentiras... Jajajajaja,Good_Mannersss
167,2021-11-30 19:31:06+00:00,1465765349060755457,"@jmfcomas @AlexTourino @TheBridge_Tech @LegalHackersMAD @sergiocm Muchas gracias @LegalHackersMAD @derechopractico por organizar este tipo de eventos e invitarme a formar parte de ellos . He disfrutado mucho con @sergiocm , Pedro Méndez de Vigo y David Ruiz !",crisvillasante
168,2021-11-30 18:06:59+00:00,1465744181595455497,@LegalHackersMAD @TheBridge_Tech  @derechopractico https://t.co/acjhX9S4HX,isabel34percent
169,2021-11-30 18:01:58+00:00,1465742916849127425,"En @TheBridge_Tech con los @LegalHackersMAD en charla sobre #NFT con cracks como @crisvillasante , @sergiocm y Pedro Méndez de Vigo https://t.co/NLyZjTGPEx",jmfcomas
170,2021-11-30 17:28:55+00:00,1465734600295133189,Todo listo para hablar de NTFs en @TheBridge_Tech con @LegalHackersMAD #legalhack,isabel34percent
171,2021-11-30 12:41:52+00:00,1465662360975294468,¿Estáis nerviosas/os? Mañana tenemos el taller impartido por @MercadonaTech sobre TDD aplicado al desarrollo de APIs en @TheBridge_Tech. Os pedimos encarecidamente que si no vais a asistir os desapunteis para no dejar a gente fuera por ello 🐍🐍 https://t.co/EZwyYdN6aW,MadridDjangoUG
172,2021-11-30 12:06:59+00:00,1465653584046039040,"🟢#ReinventingExtremadura

🗣️Iker Arce, CEO de @TheBridge_Tech: ""Las personas son las que toman las riendas de su formación. Y ahora es necesario que las formaciones sean cortas porque todo cambia muy rápido"" 

https://t.co/u3QpQ6aGpD https://t.co/CuezlXsWg3",Forbes_es
173,2021-11-30 10:14:58+00:00,1465625392518213634,@InesSainzOf @ChemaCorbacho @CHANCE_es @TheBridge_Tech Y sigue sin tenerlos,kimerita
174,2021-11-30 09:49:56+00:00,1465619095022415874,@sergio_t81 @TheBridge_Tech @TheBridge_Tech está ahí ahí con los cursos de JPelirrojo y las estafas piramidales de Josef Ajram,a_linzoain
175,2021-11-30 09:36:15+00:00,1465615651444301828,@sergio_t81 @gemagoldie @TheBridge_Tech Igual lo que no maneja es el paint y por eso no le llega a la columna de al lado... 🤷‍♂️,GonzaloMMD
176,2021-11-30 09:20:45+00:00,1465611748778598403,@TheBridge_Tech Esta es la calidad que ofrecéis en vuestros bootcamps? Esta es la formación y la calidad de vuestros “científicos de datos”? https://t.co/a6vuEjTkt0,sergio_t81
177,2021-11-29 10:32:00+00:00,1465267291273240579,"Qué es Career Readiness❓ Es la etapa final del #bootcamp donde entrenas tu empleabilidad a través de talleres para mejorar el CV, simulaciones de entrevistas y los""Recruiter's Corner""🤝con empresas que buscan perfiles digitales ¡Networking en estado puro! https://t.co/cUjM5F2g3k https://t.co/sNxFYcejcq",TheBridge_Tech
178,2021-11-26 07:55:11+00:00,1464140666229993475,"🚀 @LegalHackersMAD vuelven a la carga con un meetup sobre tokens no fungibles o NFT 👏👏👏

➡️ https://t.co/tjiHZMSGPg

🗣️ Intervienen @sergiocm , @risvillasante (de @ECIJA ) y #PedroMéndez (de @Cuatrecasas )
🗓️ Martes, 30, 18h30
⚙️Colaboran @TheBridge_Tech y @derechopractico https://t.co/INVegDY3tT",derechopractico
179,2021-11-25 12:52:51+00:00,1463853186335358976,El equipo de @MercadonaTech viene a vernos❗ Van a lanzar un equipo técnico en Madrid 🙌 y también vienen a hablarnos de cómo aplicar TDD al #desarrolloAPI 📅Próximo 1 dic a las 19.00h ¡Apúntate ya a esta súper oportunidad y conoce de cerca cómo trabajan! https://t.co/Lx2aILHuyh,TheBridge_Tech
180,2021-11-25 09:34:21+00:00,1463803234137436161,"Y todos estos más por venir: 
@4GeeksAcademyES @lewagonspain @KeepCoding_ @Letscoder_ @CodenotchMAD @uxerschool @TheBridge_Tech @NeolandStudio https://t.co/OlQkUzvyAH",Tadatic_
181,2021-11-24 15:23:22+00:00,1463528679569559556,¿Tienes curiosidad por el mundo de las criptomonedas? 🪙¿Has oído hablar de los #NFT? La semana que viene nos visitará @LegalHackersMAD para hablar de este fenómeno y de por qué tiene tanto éxito ¡No te lo pierdas! Apúntate ya 👇 https://t.co/WOHq4zcU3i @derechopractico,TheBridge_Tech
182,2021-11-24 11:32:31+00:00,1463470583539245060,"@UzumakiLeo_ @IronhackMAD @ironhack @hackaboss_ @TheBridge_Tech @WildCodeSchool @KeepCoding_ @SantanderUni @UniversiaES ¡Buenas! A día de hoy, el Plan Circular solamente está disponible para residentes en España.",FUniversia
183,2021-11-24 09:35:30+00:00,1463441132461772806,@FUniversia @IronhackMAD @ironhack @hackaboss_ @TheBridge_Tech @WildCodeSchool @KeepCoding_ @SantanderUni @UniversiaES Siendo de Argentina se puede participar?,UzumakiLeo_
184,2021-11-23 10:08:00+00:00,1463086924369825793,"Qué es el Desafío de Tripulaciones❓ ""Es un reto en el que agrupamos a todos los bootcamps de @TheBridge_Tech y cada grupo tiene que desarrollar una Web App"", nos cuenta Ramón, alumni de #Data y #Ciber ▶ Mira el último https://t.co/YStRwgLNJt

#bootcamp #desafiodetripulaciones https://t.co/5F1Id5Amvl",TheBridge_Tech
185,2021-11-23 09:48:10+00:00,1463081934414925828,"Tenemos un taller super awesome el día 01/12 a las 19:00 que imparte @MercadonaTech en @TheBridge_Tech sobre TDD en APIs con #Django, apuntaos que os quedáis sin plaza 🏃🏽🏃🏾‍♀️🏃🏻🏃‍♀️ https://t.co/h6qAaIKpJO",miguelFLG13
186,2021-11-23 09:01:36+00:00,1463070213965066244,¿Por qué Valencia?☀️En Valencia se crean al día entre 500 y 1.000 puestos en profesiones digitales. Gracias a la formación en formato bootcamp podemos dotar a las empresas en tan solo unos meses de personas altamente capacitadas a nivel técnico y analítico https://t.co/9aaHcnSCnu,TheBridge_Tech
187,2021-11-22 17:21:21+00:00,1462833592015503369,¡Bienvenidos! #Día0 en Valencia para nuestros alumnos de #DataScience y #FullStack que empiezan con ilusión su camino en @TheBridge_Tech y dispuestos a acelerar su carrera digital ¡Estrenan campus y les recibimos con los brazos abiertos! 🤗 Gracias @uchceu https://t.co/ncXF5RfsSX,TheBridge_Tech
188,2021-11-18 13:38:37+00:00,1461327988897861635,@diegodl @TheBridge_Tech Un placer compartir con vosotros la forma en la abordamos nuestros desafios con datos e IA . Estais construyendo un gran entorno y vi un montón de talento ! Esperando tener la oportunidad de volver a coincidir,antoniolopezg
189,2021-11-18 12:46:36+00:00,1461314899645280257,"¡Happy Birthday to @TheBridge_Tech ! Hoy cumplimos 2⃣ años llenos de historias en los que la motivación y la intensidad nunca ha faltado. Muchos alumnos han cambiado su vida con nosotros, y no sólo a nivel profesional ¡Por muchos más! Gracias 🙌🎊 https://t.co/uSjwX0qIqi",TheBridge_Tech
190,2021-11-17 12:33:46+00:00,1460949280563384323,Hoy ha venido a conocernos @antoniolopezg a @TheBridge_Tech. Nos está contando un poco sobre su trabajo. Muchas gracias!! https://t.co/rkzpvrxfWg,diegodl
